-46.133549,206.752945,0.000
-46.133549,206.752945,0.000
-46.133549,206.752945,0.000
-46.133549,206.752945,0.000
-46.133549,206.752945,0.000
-46.133549,206.752945,0.000
-46.133549,206.752945,0.000
-46.133549,206.752945,0.000
-46.133549,206.752945,0.000
-46.133549,206.752945,0.000
-46.133549,206.752945,0.000
-46.133549,206.752945,0.000
-46.133549,206.752945,0.000
-46.133549,206.752945,0.000
-46.133549,206.752945,0.000
-46.133205,206.752945,0.081
-46.132179,206.752945,0.172
-46.131851,206.752945,0.070
-46.130665,206.752945,0.187
-46.130085,206.752945,0.050
-46.128559,206.752945,0.213
-46.127560,206.752945,0.018
-46.125526,206.752945,0.251
-46.123886,206.752945,0.034
-46.120270,206.752930,0.400
-46.112774,206.752731,0.497
-46.106361,206.752472,0.446
-46.100613,206.752655,0.406
-46.095181,206.752472,0.414
-46.084667,206.752502,1.088
-46.064041,206.752441,1.583
-46.035194,206.752380,2.309
-45.998241,206.752396,2.807
-45.956158,206.752274,3.163
-45.908447,206.752350,3.639
-45.852551,206.752182,4.283
-45.786640,206.752213,5.037
-45.709572,206.752029,5.862
-45.620461,206.752014,6.760
-45.517494,206.751892,7.794
-45.401375,206.751785,8.685
-45.273869,206.751694,9.488
-45.135696,206.751587,10.253
-44.987053,206.751495,11.009
-44.827892,206.751404,11.770
-44.658070,206.751236,12.541
-44.477440,206.751053,13.321
-44.285881,206.750854,14.109
-44.083290,206.750656,14.906
-43.869545,206.750458,15.711
-43.644535,206.750259,16.525
-43.408142,206.750076,17.347
-43.160255,206.749878,18.179
-42.900784,206.749680,19.005
-42.634567,206.749481,19.051
-42.368935,206.749283,19.258
-42.101368,206.749100,19.914
-41.811401,206.748825,21.403
-41.497765,206.748520,23.206
-41.164898,206.748230,24.368
-40.813324,206.747940,25.859
-40.445713,206.747665,26.850
-40.061901,206.747375,28.137
-39.663712,206.746994,29.043
-39.250763,206.746613,30.198
-38.824345,206.746216,31.065
-38.384087,206.745834,32.130
-37.930893,206.745422,32.988
-37.464455,206.745026,33.988
-36.985371,206.744629,34.850
-36.493443,206.744247,35.801
-35.989964,206.743851,36.366
-35.484646,206.743469,36.455
-34.980103,206.743073,36.357
-34.461002,206.742599,37.993
-33.920780,206.742126,39.390
-33.362232,206.741638,40.662
-32.787323,206.741150,41.813
-32.197430,206.740662,42.876
-31.593588,206.740173,43.866
-30.976585,206.739685,44.801
-30.347027,206.739182,45.693
-29.705395,206.738602,46.551
-29.052061,206.738007,47.384
-28.387321,206.737427,48.196
-27.711403,206.736847,48.993
-27.024500,206.736267,49.779
-26.326750,206.735687,50.555
-25.618263,206.735092,51.323
-24.899137,206.734512,52.086
-24.169443,206.733917,52.844
-23.429239,206.733337,53.599
-22.678570,206.732758,54.350
-21.917484,206.732086,55.099
-21.148926,206.731400,55.363
-20.381021,206.730728,55.321
-19.611553,206.730042,55.767
-18.827372,206.729355,56.869
-18.028688,206.728683,57.852
-17.217268,206.727997,58.741
-16.394278,206.727325,59.560
-15.560539,206.726639,60.324
-14.716638,206.725952,61.048
-13.863018,206.725266,61.741
-13.000010,206.724579,62.410
-12.127867,206.723907,63.061
-11.246788,206.723221,63.699
-10.356923,206.722473,64.327
-9.458396,206.721695,64.947
-8.551297,206.720932,65.561
-7.635700,206.720154,66.170
-6.711663,206.719360,66.775
-5.779234,206.718567,67.378
-4.838451,206.717789,67.978
-3.889345,206.716995,68.576
-2.931943,206.716217,69.172
-1.966267,206.715439,69.767
-0.992337,206.714661,70.361
-0.010173,206.713882,70.953
0.980211,206.713089,71.544
1.978798,206.712326,72.135
2.985575,206.711548,72.724
4.000527,206.710770,73.312
5.023642,206.709961,73.899
6.054905,206.709091,74.486
7.094306,206.708206,75.071
8.141831,206.707336,75.656
9.193931,206.706451,75.747
10.244828,206.705566,75.678
11.297889,206.704697,76.141
12.362347,206.703812,76.931
13.437190,206.702942,77.639
14.521235,206.702057,78.284
15.613708,206.701187,78.882
16.714085,206.700317,79.446
17.821999,206.699432,79.983
18.937178,206.698563,80.502
20.059422,206.697678,81.007
21.188580,206.696793,81.501
22.324533,206.695923,81.987
23.467199,206.695038,82.468
24.616505,206.694168,82.943
25.772396,206.693283,83.415
26.934832,206.692398,83.884
28.103935,206.691528,84.349
29.279621,206.690628,84.812
30.461620,206.689651,85.274
31.650141,206.688644,85.731
32.845253,206.687668,86.186
34.046520,206.686691,86.639
35.253956,206.685715,87.089
36.467846,206.684738,87.537
37.687836,206.683762,87.984
38.913837,206.682785,88.428
40.146202,206.681808,88.869
41.384609,206.680832,89.309
42.628922,206.679871,89.747
43.879501,206.678894,90.181
45.136040,206.677917,90.615
46.398384,206.676926,91.046
47.666908,206.675949,91.474
48.941280,206.674973,91.901
50.221390,206.673996,92.325
51.507580,206.673019,92.747
52.799500,206.672043,93.168
54.097103,206.671066,93.586
55.400703,206.670105,94.001
56.709866,206.669128,94.415
58.024429,206.668152,94.801
59.343025,206.667175,95.014
60.661850,206.666199,94.943
61.977348,206.665222,94.648
63.287308,206.664246,94.208
64.590317,206.663269,93.673
65.885406,206.662292,93.077
67.171982,206.661316,92.441
68.449593,206.660339,91.780
69.718010,206.659363,91.104
70.977051,206.658386,90.419
72.226639,206.657410,89.731
73.466705,206.656418,89.042
74.697250,206.655441,88.353
75.918312,206.654556,87.668
77.129883,206.653687,86.985
78.332031,206.652802,86.307
79.524803,206.651932,85.632
80.708260,206.651047,84.963
81.882462,206.650162,84.297
83.047470,206.649292,83.637
84.203346,206.648392,82.981
85.350166,206.647522,82.330
86.487984,206.646637,81.684
87.616875,206.645752,81.042
88.736893,206.644882,80.406
89.848106,206.643997,79.773
90.950577,206.643127,79.146
92.026329,206.642288,76.081
93.047943,206.641495,72.242
94.015495,206.640717,68.357
94.929619,206.640045,64.496
95.791183,206.639343,60.693
96.601097,206.638718,56.952
97.359726,206.638138,53.233
98.067276,206.637527,49.536
98.723930,206.637024,45.862
99.329964,206.636536,42.211
99.885635,206.636078,38.586
100.391342,206.635696,34.991
100.847496,206.635300,31.431
101.254593,206.634949,27.911
101.613297,206.634659,24.441
101.924393,206.634369,21.035
102.188972,206.634155,17.730
102.408363,206.633972,14.497
102.584686,206.633789,11.511
102.724182,206.633682,9.027
102.833389,206.633575,6.992
102.918121,206.633484,5.355
102.983200,206.633377,4.058
103.032715,206.633377,3.042
103.070023,206.633377,2.256
103.097809,206.633377,1.653
103.118294,206.633377,1.195
103.133148,206.633362,0.849
103.143730,206.633362,0.589
103.151100,206.633362,0.396
103.156036,206.633362,0.252
103.159172,206.633362,0.147
103.160957,206.633362,0.069
103.161736,206.633362,0.012
103.161797,206.633362,0.029
103.161316,206.633362,0.060
103.160400,206.633362,0.084
103.159172,206.633362,0.104
103.157646,206.633362,0.121
103.155891,206.633362,0.137
103.153908,206.633362,0.151
103.151733,206.633362,0.164
103.149361,206.633362,0.177
103.147217,206.633362,0.038
103.144966,206.633362,0.249
103.143852,206.633362,0.025
103.142326,206.633362,0.199
103.141861,206.633362,0.069
103.140923,206.633362,0.155
103.141075,206.633362,0.116
103.140862,206.633362,0.097
103.141891,206.633362,0.184
103.142960,206.633377,0.025
103.147102,206.633514,0.330
103.154991,206.633606,0.669
103.166023,206.633591,0.841
103.178429,206.633591,0.916
103.191254,206.633575,0.933
103.203949,206.633575,0.915
103.216194,206.633575,0.876
103.227798,206.633575,0.826
103.238693,206.633575,0.772
103.248848,206.633575,0.715
103.258224,206.633575,0.659
103.266869,206.633575,0.604
103.274796,206.633606,0.551
103.282005,206.633606,0.501
103.288544,206.633606,0.453
103.294456,206.633606,0.408
103.299759,206.633606,0.365
103.304497,206.633606,0.325
103.308693,206.633606,0.287
103.312363,206.633606,0.251
103.315567,206.633606,0.217
103.318321,206.633606,0.185
103.320656,206.633606,0.154
103.322571,206.633606,0.126
103.324104,206.633606,0.099
103.325264,206.633606,0.074
103.326088,206.633606,0.050
103.326591,206.633606,0.027
103.326797,206.633606,0.005
103.326744,206.633606,0.002
103.326775,206.633606,0.001
103.326790,206.633575,0.001
103.326813,206.633575,0.001
103.326828,206.633575,0.001
103.326828,206.633575,0.000
103.326828,206.633575,0.000
103.326828,206.633575,0.000
103.326828,206.633575,0.000
103.326828,206.633575,0.000
103.326889,206.633575,0.114
103.327240,206.633575,0.117
103.326675,206.633575,0.140
103.326782,206.633575,0.106
103.326195,206.633575,0.138
103.326469,206.633575,0.120
103.326210,206.633575,0.109
103.327011,206.633575,0.160
103.327484,206.633575,0.045
103.329460,206.633606,0.263
103.331375,206.633377,0.124
103.332809,206.633606,0.097
103.333992,206.633392,0.086
103.335350,206.633560,0.130
103.345001,206.633667,1.002
103.365280,206.634033,1.597
103.390198,206.634079,1.967
103.423416,206.634140,2.598
103.463081,206.634064,2.991
103.507645,206.634171,3.380
103.559258,206.634064,3.956
103.620132,206.634186,4.660
103.691582,206.634079,5.447
103.774513,206.634155,6.296
103.870331,206.634125,7.294
103.979942,206.634125,8.230
104.101273,206.634125,9.045
104.233276,206.634125,9.805
